Gender,Height,Weight,Age
0,1.606065837,74.60418824,22
0,1.787537318,81.76796222,46
0,1.818861055,87.56015518,31
0,1.704027226,80.00781804,24
0,1.6249316,72.59115723,39
0,1.716420442,81.82291622,26
0,1.655902012,84.05814549,20
0,1.823266344,93.04727214,33
0,1.831351272,93.52563579,21
0,1.838257395,95.32303584,35
0,1.856725521,97.82726276,31
0,1.77573113,82.35427606,46
0,1.639848323,73.41939644,41
0,1.786794626,89.65229903,24
0,1.740893533,81.43830678,40
0,1.721853709,84.40772671,20
0,1.844783406,87.22402114,37
0,1.706794999,81.27401123,31
0,1.929054266,107.7404119,38
0,1.624491383,69.22714199,48
0,1.752925,89.03516148,28
0,1.650148506,78.24261627,24
0,1.830208891,91.76176666,42
0,1.701210767,87.90194018,26
0,1.785117767,84.77201074,32
0,1.706709966,81.50691295,33
0,1.673941778,76.01664064,50
0,1.871903968,105.5413505,33
0,1.726560314,77.88002578,20
0,1.667002839,81.63044172,23
0,1.671931693,74.18857077,20
0,1.821586741,86.61873505,31
0,1.867012147,93.18507532,44
0,1.626424151,66.83504954,24
0,1.734313126,90.5228299,43
0,1.888207742,99.94714197,32
0,1.773216144,93.5535513,34
0,1.814019447,94.88733179,35
0,1.861608038,103.6547778,47
0,1.831014264,93.14696408,40
0,1.62343259,76.11899842,32
0,1.835085719,87.76040599,45
0,1.793168009,85.46515834,21
0,1.799990249,97.49723078,24
0,1.827746703,89.97921836,24
0,1.731107488,80.80081709,48
0,1.750813879,85.97887779,29
0,1.684002871,81.72393019,46
0,1.657951216,67.99755393,27
0,1.739497823,82.03913224,48
0,1.667298346,77.1431507,37
0,1.749269757,81.096974,24
0,1.738872995,82.25097377,27
0,1.760764678,88.1315207,24
0,1.789797268,92.18071663,36
0,1.845700835,99.36288689,20
0,1.761231074,82.49651882,29
0,1.741655052,84.34277782,42
0,1.81909637,91.46455872,49
0,1.750163625,79.56692216,46
0,1.845682096,85.43999197,33
0,1.813063531,98.57981312,25
0,1.785145091,95.95442001,26
0,1.796047905,89.37001545,36
0,1.740443237,84.67972874,39
0,1.568215842,63.49658894,32
0,1.746824079,85.05706608,43
0,1.8686471,93.13354197,41
0,1.690620533,81.27735611,39
0,1.785871927,94.5562343,45
0,1.843134889,96.03919582,24
0,1.871724866,103.6049102,27
0,1.730801164,77.46029542,43
0,1.738812829,84.44832915,20
0,1.875512555,104.0088488,36
0,1.693367882,80.21888319,30
0,1.889780496,109.2708692,38
0,1.721272877,78.3081934,46
0,1.627368358,70.45115546,22
0,1.692535305,77.26631091,27
0,1.762263213,88.32177938,45
0,1.778053852,86.20773826,23
0,1.894710092,103.0007174,23
0,1.738922608,79.64835363,21
0,1.767378714,84.82029363,35
0,1.703015033,83.02179504,41
0,1.809078572,88.40880125,25
0,1.703670404,75.86616971,26
0,1.857243922,94.59341331,26
0,1.68817487,77.08170139,20
0,1.721776302,74.5289202,20
0,1.786880867,88.87595326,48
0,1.806597775,93.25897939,26
0,1.836362302,96.17154058,27
0,1.75146901,87.90405653,37
0,1.705448554,74.89520355,38
0,1.777160264,86.09461121,46
0,1.741749664,85.77169239,48
0,1.729564766,77.06875328,32
0,1.927493856,101.6477061,20
0,1.828591399,95.70027792,46
0,1.738805039,84.1424132,48
0,1.840666115,94.46466607,23
0,1.720526954,75.44323597,32
0,1.778888014,79.058884,22
0,1.833703581,98.04829163,28
0,1.767664277,85.19867172,22
0,1.804696938,91.03608984,47
0,1.798566408,82.34180962,27
0,1.728776072,85.8815527,35
0,1.8641348,92.29633317,26
0,1.913680064,99.10794355,27
0,1.83522237,93.07682675,35
0,1.680870468,80.03598324,27
0,1.566636551,70.95032872,37
0,1.826065986,90.62571367,30
0,1.586913962,67.5348244,25
0,1.726350177,84.62882171,38
0,1.770216104,91.37481723,43
0,1.598899708,68.33149111,30
0,1.812534212,89.55675989,24
0,1.710245829,85.12860141,40
0,1.721607069,87.16543682,27
0,1.756703177,79.49975936,33
0,1.749128986,91.51723546,32
0,1.703730046,92.28738655,31
0,1.709509429,84.96446134,38
0,1.715129269,79.09284824,20
0,1.7416402,81.5401216,33
0,1.817793176,89.80806582,37
0,1.860023267,95.48570047,48
0,1.763775983,76.86916594,45
0,1.819230317,99.92614761,48
0,1.670523689,77.73479621,25
0,1.847715127,94.50409941,34
0,1.707677441,80.75875513,28
0,1.800300387,87.23334321,29
0,1.777058957,85.72460122,35
0,1.673161033,80.82389022,46
0,1.799827043,83.67040843,26
0,1.818514769,89.74469966,39
0,1.779298707,83.82472553,24
0,1.714505135,79.76408363,45
0,1.654779975,63.72462242,20
0,1.753187049,85.06516564,24
0,1.798880281,83.64973548,31
0,1.799831009,86.53024481,35
0,1.728586487,80.28657899,31
0,1.773862754,84.4825057,48
0,1.612702546,72.78471699,45
0,1.69244099,74.40324568,39
0,1.800474109,87.02405575,33
0,1.710861009,82.25531545,40
0,1.789197691,102.4025055,41
0,1.763464863,89.00213053,43
0,1.748669466,84.81987687,25
0,1.811783029,89.16998628,42
0,1.912188138,99.37107007,24
0,1.735183854,79.02199017,20
0,1.696182975,71.97998647,37
0,1.792467744,84.33741273,31
0,1.701579056,72.45426594,39
0,1.717248324,81.12753051,45
0,1.848570225,91.24040125,34
0,1.837903201,79.44013953,43
0,1.794259053,86.08152836,44
0,1.741482837,86.33354751,50
0,1.730719491,87.33349798,48
0,1.610189455,61.98305829,28
0,1.617253946,73.27829509,25
0,1.767285499,88.58171203,41
0,1.755193886,88.2453746,30
0,1.802473173,80.97559694,32
0,1.787139715,88.9514864,36
0,1.758817383,81.34533181,42
0,1.750878064,85.09143272,31
0,1.839541817,92.83723415,49
0,1.738230108,88.25716693,46
0,1.818537774,89.19390319,37
0,1.853448882,90.9345697,25
0,1.745537833,84.54667554,31
0,1.793178059,90.87191725,41
0,1.791821383,95.1050929,43
0,1.552869582,57.06440904,46
0,1.798813914,92.78036215,39
0,1.723088284,87.24207581,45
0,1.837814878,101.861068,20
0,1.78023249,90.11436547,36
0,1.664056555,73.80038477,40
0,1.761956345,84.95849495,34
0,1.789045949,85.60473111,47
0,1.756748482,90.97788553,37
0,1.754697621,88.10887341,44
0,1.666878477,85.40525516,22
0,1.7844618,79.84065494,22
0,1.886255443,99.09675233,34
0,1.86507417,101.220272,43
0,1.751411784,81.85136454,21
0,1.76046489,86.80953531,34
0,1.828031444,95.46213299,49
0,1.759300957,89.05931149,45
0,1.760788011,93.45935831,37
0,1.640107121,75.93838556,39
0,1.767992954,85.0484808,22
0,1.828242221,92.09817634,45
0,1.813121078,93.21804749,34
0,1.750425563,84.67780852,43
0,1.794440923,94.12989034,42
0,1.818407011,91.43378401,48
0,1.825263517,92.02125136,20
0,1.629405534,69.78747267,49
0,1.729300131,73.70089313,31
0,1.808176567,87.51441092,44
0,1.733807946,84.49188191,31
0,1.731152311,81.29413608,28
0,1.683267901,72.11292137,47
0,1.644964678,80.3740709,41
0,1.640702533,73.30435389,26
0,1.712114568,71.99711044,22
0,1.8317947,83.75670172,26
0,1.730860618,75.87054065,36
0,1.766625385,84.76295358,48
0,1.823816829,88.98242932,46
0,1.729026855,78.32483369,20
0,1.739981094,93.37470922,38
0,1.758741225,87.12019774,34
0,1.59530638,63.17939726,23
0,1.62017785,76.67697756,33
0,1.815053698,85.79418352,38
0,1.787110031,91.42939329,48
0,1.789159804,88.02545637,45
0,1.736966901,76.26011846,48
0,1.802120207,84.34088435,34
0,1.806085282,93.647897,40
0,1.781439312,84.4029063,40
0,1.547770884,63.5608688,41
0,1.821244343,90.67852815,45
0,1.807455828,89.45971078,30
0,1.806631518,94.13840297,23
0,1.789473839,82.92798769,35
0,1.838032876,97.98480869,22
0,1.724835237,76.06630035,28
0,1.720216814,81.6561706,37
0,1.823068478,86.35328118,47
0,1.849040636,89.11752203,49
0,1.788256878,85.53034384,43
0,1.85784043,98.520737,26
0,1.789152365,89.42294262,45
0,1.740463537,80.13939005,41
0,1.587369395,65.5155208,24
0,1.760880921,99.27735012,33
0,1.826728522,92.4474295,47
0,1.830408441,93.39756909,48
0,1.846767185,92.68258677,20
0,1.72453168,80.87402972,32
0,1.775289578,90.75767536,30
0,1.735310817,78.81051536,34
0,1.821290769,92.06128472,23
0,1.664727013,66.17394326,35
0,1.646469491,75.34222861,44
0,1.74473897,90.84231949,43
0,1.915853709,100.7637038,33
0,1.79308425,98.70482963,37
0,1.803575024,88.53986524,48
0,1.711036075,80.80445949,30
0,1.706045759,84.51470113,27
0,1.843739423,92.67264711,49
0,1.720086723,77.88296034,43
0,1.823056744,90.76182288,37
0,1.547783491,69.09268928,45
0,1.734200951,82.29227316,29
0,1.743719024,79.83223004,31
0,1.72307869,84.23301681,25
0,1.838759158,93.72911936,23
0,1.761683797,84.98931064,43
0,1.765511347,90.8129155,33
0,1.701048677,81.92140085,43
0,1.728697918,85.16057841,41
0,1.875731003,93.18792193,47
0,1.788886811,90.31481974,26
0,1.736362875,85.22598245,28
0,1.908988534,113.5225173,20
0,1.679419941,83.50591462,25
0,1.721457619,84.88148236,45
0,1.530789691,60.29395868,27
0,1.797807221,87.87298517,26
0,1.654034781,75.21045132,41
0,1.681855823,81.89357555,33
0,1.753044897,86.99032816,45
0,1.705474471,84.25753531,49
0,1.764697743,94.8651159,32
0,1.771440078,83.30018229,22
0,1.734938683,92.16809593,46
0,1.804738607,86.62483522,27
0,1.726262005,86.60533583,33
0,1.670705063,77.19725509,32
0,1.79187149,88.51667557,44
0,1.748916858,89.21509489,22
0,1.717459562,75.26347072,46
0,1.619610096,71.43398561,50
0,1.770818846,91.370218,24
0,1.766803485,85.37017038,28
0,1.778231477,83.47473729,46
0,1.730025326,74.24073107,23
0,1.831177753,93.93655733,29
0,1.856117471,95.74367786,45
0,1.877156977,93.71483754,32
0,1.701893722,77.79435583,32
0,1.669770961,75.56586504,24
0,1.62208671,71.38918235,49
0,1.721682959,86.12683502,46
0,1.728039328,82.87617233,28
0,1.68982134,74.70518591,50
0,1.761696123,91.13012051,24
0,1.673277566,79.0481847,32
0,1.736344274,88.19327257,46
0,1.918649255,96.14908961,34
0,1.722175358,84.93868579,46
0,1.723756978,79.63841627,39
0,1.689098872,73.7525294,42
0,1.649753917,73.87766026,33
0,1.76158056,81.86874367,29
0,1.725750193,83.90458485,26
0,1.713199296,77.32687016,31
0,1.768852873,86.28165171,43
0,1.840112083,94.93125686,50
0,1.713484858,82.82510105,32
0,1.776685364,89.10374315,32
0,1.820657733,97.90256202,27
0,1.650700791,76.82977105,31
0,1.52951533,66.64700504,33
0,1.813927783,87.33494129,41
0,1.750434915,91.94454167,21
0,1.869675045,95.90044436,38
0,1.744717173,82.05559907,32
0,1.887728988,95.25700824,29
0,1.710744698,79.19727651,33
0,1.736420078,85.80676848,26
0,1.769968083,85.32978128,25
0,1.748616004,69.60002284,31
0,1.6903807,81.22324209,25
0,1.752402302,84.36538091,28
0,1.709894475,80.76116118,42
0,1.650017271,74.51040398,32
0,1.812638936,96.41490499,41
0,1.746212554,79.20859909,21
0,1.775846902,89.08369285,33
0,1.878905529,98.34909576,21
0,1.754332945,83.25698801,34
0,1.746176924,88.4880923,48
0,1.726485166,75.42491154,24
0,1.671476124,81.16665814,32
0,1.640328104,71.16431482,38
0,1.789746068,87.03887859,46
0,1.811799687,89.98788172,50
0,1.802604205,83.08240976,23
0,1.657090044,71.93639959,28
0,1.765334592,84.62381621,31
0,1.782890888,89.85994344,21
0,1.739889273,83.74632067,36
0,1.757475856,75.39831107,41
0,1.792312955,86.03309291,40
0,1.763436187,90.40356331,34
0,1.772361571,86.84711954,29
0,1.713771144,82.33695769,31
0,1.636641269,75.58710652,48
0,1.699270014,87.08194043,39
0,1.781814081,90.7699342,38
0,1.693854165,77.42051233,38
0,1.564925592,61.98118324,46
0,1.731351668,88.06257574,37
0,1.758180544,99.00882146,50
0,1.779678173,88.82404231,31
0,1.775043202,82.39217189,27
0,1.753462628,81.99748288,22
0,1.796226553,93.21980571,37
0,1.754704165,83.17710936,44
0,1.737702975,83.45136831,38
0,1.780600615,87.07287655,31
0,1.833813314,87.8870724,27
0,1.819582768,91.02642671,42
0,1.74364776,80.90882973,47
0,1.68601502,74.27832327,41
0,1.754436802,93.88576169,30
0,1.749013976,84.14517851,49
0,1.836159413,97.00530137,28
0,1.663443292,78.21636639,30
0,1.794245633,95.60011911,46
0,1.827767024,95.14012696,41
0,1.804756133,97.62302768,34
0,1.772419714,87.05629415,46
0,1.763557511,90.80203638,37
0,1.8367097,90.59021767,44
0,1.671575106,86.87686841,40
0,1.674243603,76.06468428,29
0,1.794391435,92.91078944,35
0,1.656949496,75.9061134,33
0,1.783005344,97.05416677,48
0,1.627339652,66.7560954,45
0,1.697212363,80.80230863,49
0,1.882456292,109.2298088,44
0,1.752642556,95.74822005,33
0,1.777918788,89.11915691,21
0,1.713684804,77.31718702,47
0,1.890947615,96.91672427,50
0,1.781028645,81.74317865,25
0,1.74717593,81.60439722,35
0,1.72027558,80.86191057,28
0,1.799336357,91.33367955,39
0,1.78645454,86.35366405,49
0,1.764729741,86.96773338,45
0,1.802572176,88.07157022,22
0,1.629266491,72.39625411,29
0,1.794886957,91.52053906,28
0,1.765088225,84.21024296,33
0,1.739628244,82.69001687,29
0,1.70012034,80.54578035,39
0,1.698176118,81.78881423,37
0,1.774484102,83.36226678,20
0,1.694063917,71.53202459,39
0,1.792411072,93.09809349,34
0,1.633949205,74.3660943,30
0,1.650784976,65.55602892,22
0,1.730479822,80.67906403,40
0,1.827652531,94.19187716,49
0,1.745828015,83.67801504,40
0,1.802439473,85.59226429,32
0,1.800851326,87.734315,28
0,1.824599089,94.6454583,45
0,1.669113089,73.60145812,42
0,1.739682797,87.73629795,46
0,1.781061173,82.72898712,43
0,1.698431438,75.46400075,39
0,1.840122779,92.06046759,26
0,1.800708402,88.29346973,42
0,1.735061581,77.68955332,31
0,1.818511125,91.27466188,43
0,1.749534657,87.23131628,48
0,1.761577845,88.18619373,44
0,1.778947377,90.4757933,47
0,1.744258692,84.41266303,43
0,1.688274781,81.9800039,39
0,1.78561304,96.81295886,38
0,1.837699812,91.57135922,34
0,1.787653848,86.0394804,39
0,1.651280277,71.47912464,31
0,1.731173784,80.27381408,27
0,1.776065893,93.91152517,27
0,1.865195237,94.72603978,39
0,1.618497829,71.09732745,41
0,1.581372529,58.63581969,44
0,1.83414156,91.65126411,45
0,1.885804521,100.7921974,50
0,1.78091678,98.3884565,39
0,1.833914241,91.55449277,22
0,1.72956197,79.4356449,50
0,1.728246242,84.3798838,34
0,1.81414496,85.69610183,47
0,1.850983063,99.33158316,44
0,1.768905786,87.50207145,22
0,1.719185307,85.36194987,29
0,1.711535077,81.67451056,27
0,1.610839811,68.41583239,48
0,1.656478435,79.33385181,45
0,1.764436343,87.51860709,21
0,1.75084402,84.70793811,24
0,1.758115549,85.30156107,45
0,1.751121631,78.17802582,43
0,1.713303715,88.50535771,28
0,1.66056477,69.06568683,24
0,1.76884206,78.98305366,38
0,1.64568075,71.2020244,34
0,1.749123383,87.08731711,31
0,1.703918318,82.54372374,42
0,1.702790582,76.15092637,35
0,1.709305324,86.08152443,26
0,1.791952072,88.07747086,33
0,1.661287419,79.88913782,30
0,1.704599958,72.25001902,41
0,1.698316613,78.69963677,40
0,1.827669846,93.22633619,42
0,1.626562346,73.945095,42
0,1.565300002,67.05978437,46
0,1.802377217,91.66271203,31
0,1.699564726,75.69229686,27
0,1.758208492,76.42701437,39
0,1.71132245,85.61095438,46
0,1.817147123,96.07095879,31
0,1.826026535,92.46959531,42
0,1.869703202,98.14161654,29
0,1.628049925,73.3830135,37
0,1.80245408,88.44317752,47
0,1.785122471,92.27446342,41
0,1.713092561,77.72362928,30
0,1.764620177,84.86210668,20
0,1.746092129,86.06815214,45
0,1.800900706,90.91441336,30
0,1.69338905,71.42321235,27
0,1.721838947,78.74967818,39
0,1.738812167,83.23016783,27
0,1.765553781,87.62956772,40
0,1.772151497,85.6436156,41
0,1.688779054,79.82271355,48
0,1.847259848,99.38015014,23
0,1.815854182,86.16332295,27
0,1.815432323,89.83092943,44
0,1.641845284,74.86231144,32
0,1.770125691,84.5249196,33
0,1.778127678,85.13232654,48
0,1.70263728,71.40659409,26
0,1.775090199,84.23103901,20
0,1.660090406,71.67493429,20
0,1.636908755,62.62704574,26
0,1.734478682,82.26975436,37
0,1.776389315,80.44524552,25
0,1.736919523,86.8905326,23
0,1.714781557,82.94664853,20
0,1.825567286,87.59096452,25
0,1.82979285,82.21790651,30
0,1.744702329,80.95578213,25
0,1.74470041,84.95354867,28
0,1.71600582,87.50917519,23
0,1.765700799,85.90706235,45
0,1.833982142,88.3753029,34
0,1.811168765,89.33003047,50
0,1.768720513,79.54232432,22
0,1.757844766,89.01075184,50
0,1.706682146,84.85902203,20
0,1.833116844,90.26737769,34
0,1.768568874,93.43186247,47
0,1.724685674,83.54077803,25
0,1.645074067,72.14357719,32
0,1.753276633,81.95136118,48
0,1.762268212,87.41944465,50
0,1.600519312,73.78258236,30
0,1.772261135,89.62724671,45
0,1.783832107,88.50172651,43
0,1.649371207,66.10658837,47
0,1.937228038,112.1935333,47
0,1.688173909,75.29058434,44
0,1.737667078,81.37321235,25
0,1.823242505,90.57343343,30
0,1.711535497,90.04561246,33
0,1.78042101,88.97417159,29
0,1.847107017,93.60389888,30
0,1.791987515,86.33341599,42
0,1.63789749,74.6696008,30
0,1.737871038,85.9878068,23
0,1.711881717,81.4391361,46
0,1.771956562,85.69425509,43
0,1.697023159,81.42269468,35
0,1.762636316,92.78309736,27
0,1.788663799,86.54897904,27
0,1.592413611,69.79108255,20
0,1.808525773,95.31513385,26
0,1.651912264,76.47105481,20
0,1.767231173,93.69634565,40
0,1.874496725,96.03815908,38
0,1.729439902,80.44118606,32
0,1.814762349,87.48970946,23
0,1.728160438,80.77698544,42
0,1.721485151,72.14914532,37
0,1.731755085,77.34303899,38
0,1.853972964,93.26526986,29
0,1.775643398,83.12054726,47
0,1.732252878,85.35252657,33
0,1.747135306,87.25978931,44
0,1.716240417,84.37946901,31
0,1.798949523,83.68103744,37
0,1.871538384,95.82111338,21
0,1.598962415,66.0745394,30
0,1.662582038,73.16472914,46
0,1.847505537,95.76883858,49
0,1.748544845,82.33676128,38
0,1.713667409,73.68524141,42
0,1.557747061,63.4140516,31
0,1.863306653,96.26133915,48
0,1.65505306,71.5149667,41
0,1.828342132,100.1166694,43
0,1.799944129,84.09196276,37
0,1.71753102,82.49674311,31
0,1.735794689,82.84627739,36
0,1.786833049,95.91419545,49
0,1.790263687,89.47287358,49
0,1.721711512,82.82164618,34
0,1.840503144,92.25472827,43
0,1.788977605,87.63610189,24
0,1.804759145,96.19541006,34
0,1.76842563,84.51445233,33
0,1.668335397,84.47654092,33
0,1.788864684,78.93258526,46
0,1.76729808,81.95666385,39
0,1.729362122,83.14241881,23
0,1.844476442,90.27494196,41
0,1.802311152,89.14299668,21
0,1.994620534,115.1424054,39
0,1.696113371,71.14789097,20
0,1.758624627,89.59638592,24
0,1.720197663,79.9406566,36
0,1.83237313,92.80518808,21
0,1.722114435,80.62860662,38
0,1.815002852,90.97169243,46
0,1.677559237,77.20513121,26
0,1.718919446,83.94530804,20
0,1.695037695,77.78868106,48
0,1.767486823,79.89374329,50
0,1.654069982,70.91929429,36
0,1.713018423,76.38633522,34
0,1.773332473,92.16477247,40
0,1.864699173,100.780205,36
0,1.682055327,74.18187852,48
0,1.776504268,81.84737314,47
0,1.824725495,85.72910887,26
0,1.859419415,100.0740985,24
0,1.875714795,103.5261589,42
0,1.709951136,74.0555247,24
0,1.816714192,88.02170945,20
0,1.811517096,95.36080206,27
0,1.732136151,82.09904954,31
0,1.643479607,70.69305861,41
0,1.901012817,96.75051741,49
0,1.724419741,73.90257291,24
0,1.761648684,84.31593736,23
0,1.802159756,89.20620014,44
0,1.757621233,86.86726936,23
0,1.759408237,78.15025481,46
0,1.748144565,86.51429224,41
0,1.700439447,78.98711435,49
0,1.77599244,88.31052277,46
0,1.755983779,87.1528965,43
0,1.824823683,89.11828281,40
0,1.881302487,97.20746748,37
0,1.693622086,79.2479748,35
0,1.572018275,63.85673546,35
0,1.708163151,75.55309293,20
0,1.600424753,71.79865214,35
0,1.830721942,91.99530016,27
0,1.90208836,95.76701481,48
0,1.79477393,84.24265777,20
0,1.669743767,81.40112943,47
0,1.848151146,90.93304138,31
0,1.718039486,74.64083937,39
0,1.542318508,56.06728325,40
0,1.622387831,69.18576858,26
0,1.619884756,72.84713558,30
0,1.838001321,94.05661247,29
0,1.788320336,91.08491922,32
0,1.743285687,87.95342367,23
0,1.68668484,76.32159953,41
0,1.685290365,78.33776181,50
0,1.787021415,82.85174196,42
0,1.71512135,84.03599859,30
0,1.766799081,89.10696055,23
0,1.677169823,76.58775239,36
0,1.740101898,83.26306518,25
0,1.809269279,89.82608076,28
0,1.724165792,80.38510043,39
0,1.698578472,78.48586865,33
0,1.675190712,84.32108702,34
0,1.778514414,82.79569976,24
0,1.734716241,77.96677661,27
0,1.778353562,83.61655493,33
0,1.756935773,78.84259671,29
0,1.772331387,92.26988901,46
0,1.729436218,77.15430605,31
0,1.768054317,82.33950265,40
0,1.77178326,81.708668,46
0,1.77404636,88.84021355,44
0,1.811129686,87.459002,30
0,1.660202319,72.05315475,25
0,1.710154967,85.81214972,31
0,1.774499785,87.03538548,40
0,1.74672306,85.19041136,26
0,1.784927161,85.67645309,36
0,1.731494426,90.7058675,41
0,1.746727067,85.12750749,36
0,1.663825824,73.35377359,43
0,1.777834741,84.2077559,21
0,1.836885245,96.03688793,31
0,1.84555826,84.43990902,36
0,1.755494753,83.60003714,50
0,1.778784916,93.3550039,35
0,1.718454239,81.14101591,36
0,1.807490594,88.1539074,37
0,1.652978218,80.59646937,50
0,1.842671896,90.32600012,29
0,1.674497315,67.29542787,32
0,1.837706398,92.0826363,33
0,1.613655937,71.10625542,29
0,1.837025617,94.98907529,43
0,1.739045238,87.31670755,35
0,1.720718998,79.93865557,27
0,1.709359358,75.64981348,26
0,1.627303951,66.15151292,27
0,1.76605718,85.04928558,24
0,1.780712239,91.55529672,23
0,1.696086267,73.26952419,24
0,1.726125982,76.66915683,30
0,1.694622144,83.31782986,35
0,1.813949384,89.73363511,50
0,1.813692414,95.76997329,27
0,1.760965542,88.95216949,36
0,1.802806471,90.61672629,40
0,1.732424209,81.1361903,48
0,1.747356493,77.33493699,21
0,1.586319104,68.3518753,48
0,1.664783193,76.32654388,41
0,1.81428927,83.60124592,40
0,1.754884488,89.98214363,45
0,1.681325167,80.08405431,45
0,1.807129934,93.31741129,24
0,1.65025955,75.6249936,38
0,1.730902235,89.55869831,45
0,1.591884353,75.32989797,28
0,1.638972338,70.99361854,43
0,1.763048144,80.99403247,43
0,1.680633297,84.94710669,33
0,1.782753885,82.94979758,45
0,1.802953346,83.33020627,36
0,1.771612181,80.953442,47
0,1.752366785,88.62635656,47
0,1.727050923,85.12261628,28
0,1.755804479,86.48168039,36
0,1.756768831,79.09076999,31
0,1.724701929,78.87338742,35
0,1.719365765,80.3235128,27
0,1.839737588,85.79546993,25
0,1.689855381,81.76712922,25
0,1.711791428,84.1526327,46
0,1.824132736,93.39008604,37
0,1.665274931,78.37103372,38
0,1.734340874,84.66107858,27
0,1.870691856,101.2652181,20
0,1.725552208,82.66259469,45
0,1.712721031,85.45888337,38
0,1.828950116,96.63039426,30
0,1.788084303,90.69623668,47
0,1.7269396,82.44106377,20
0,1.818218736,87.56711619,44
0,1.73514042,83.68837454,32
0,1.767619503,89.50708823,30
0,1.780414912,89.17880554,50
0,1.770642018,83.47209015,26
0,1.771437169,80.27021169,45
0,1.661848689,86.14199953,34
0,1.734991753,81.01083056,30
0,1.706330567,78.21751719,49
0,1.82062623,91.10931877,39
0,1.711754477,79.21039952,21
0,1.819545357,91.04549675,40
0,1.770804006,82.51378241,23
0,1.706237541,77.23472805,37
0,1.789070394,84.72072528,38
0,1.798085654,90.86847072,43
0,1.733089614,76.15891514,29
0,1.77046537,86.94048231,31
0,1.79557017,83.75942064,38
0,1.772449069,83.82838249,47
0,1.726087096,75.53422503,30
0,1.835619066,94.14325287,36
0,1.916206704,104.7560189,49
0,1.741888019,82.30723165,39
0,1.820558633,87.72868213,49
0,1.746944755,80.4337383,48
0,1.773975691,86.29064236,43
0,1.83856981,103.4965472,35
0,1.786005826,87.51372166,41
0,1.831756362,92.08788532,33
0,1.643485167,78.72342393,47
0,1.727018394,75.81680048,21
0,1.712340889,74.7700053,48
0,1.779674216,84.76822579,34
0,1.738109535,83.56124448,49
0,1.68510903,79.95899033,32
0,1.854353721,87.56756199,21
0,1.732431867,91.04511908,49
0,1.706193255,82.48809111,39
0,1.81539383,91.35994511,38
0,1.77836844,81.53023046,47
0,1.889845041,103.3219572,20
0,1.814928547,95.55199442,47
0,1.626685921,70.03343897,33
0,1.665221087,73.92820503,46
0,1.715660904,88.82554398,28
0,1.631135994,69.27741038,26
0,1.842567861,90.12876844,50
0,1.714434939,75.95226686,31
0,1.694173382,80.4047513,40
0,1.762373913,90.03020709,23
0,1.843723008,85.76147198,41
0,1.785333563,88.85164315,26
0,1.821243589,97.409387,35
0,1.811787261,93.34029861,27
0,1.69453772,77.12720157,34
0,1.864671553,99.20895935,48
0,1.823617187,94.84281296,47
0,1.748344606,78.12665607,44
0,1.904290978,107.7439064,38
0,1.607211054,74.62759859,27
0,1.800459964,86.41915829,36
0,1.75615647,82.42908402,37
0,1.708661259,77.76618857,45
0,1.775299932,86.21353123,35
0,1.871101693,100.9199047,37
0,1.664436285,83.64090663,43
0,1.740128301,86.8007977,33
0,1.760143001,84.19459698,31
0,1.7917755,95.32827433,47
0,1.877382503,91.80497034,20
0,1.711862352,65.43205038,46
0,1.847573533,84.90834872,40
0,1.833304367,98.64740914,35
0,1.752479227,82.94699177,31
0,1.693390914,79.45248108,23
0,1.800396448,82.53462874,35
0,1.79772453,92.17287635,39
0,1.779811625,85.38004343,24
0,1.704071686,74.62523613,36
0,1.678119073,69.41345022,46
0,1.800223305,99.68310233,24
0,1.803308579,84.30625274,35
0,1.745683845,86.89725505,25
0,1.771898351,89.22057667,23
0,1.711561611,83.2383533,22
0,1.706786579,80.24977074,26
0,1.703613482,80.42415176,43
0,1.810819812,85.24477123,22
0,1.586756489,66.2337996,25
0,1.766362633,82.90994178,23
0,1.780300242,78.82468098,49
0,1.807329841,88.15556058,39
0,1.69878878,78.70958962,20
0,1.650516892,68.68468817,47
0,1.778736841,89.8394429,21
0,1.680108404,91.66905853,44
0,1.86072341,93.23142136,43
0,1.757728194,84.0173855,26
0,1.821068897,89.51277356,28
0,1.719823177,76.60763134,50
0,1.788645094,91.46171571,32
0,1.867568327,91.75082742,50
0,1.925945221,104.5071368,44
0,1.812801373,97.18076137,37
0,1.730923893,87.14453574,36
0,1.704756388,82.00690271,44
0,1.779349962,84.61951372,28
0,1.661647993,77.97540631,33
0,1.818486958,92.16847592,45
0,1.820863388,92.31829747,46
0,1.661455216,73.00206573,24
0,1.771962609,84.86023483,23
0,1.885403212,99.64130834,26
0,1.672785811,79.2577876,29
0,1.852219228,95.12417183,46
0,1.787278073,93.68685923,34
0,1.683348159,81.00421341,39
0,1.678675375,75.51321582,28
0,1.557392057,67.97145838,27
0,1.878994291,97.14434769,49
0,1.827918664,96.91490869,22
0,1.88299883,92.68349522,47
0,1.818720415,94.33998227,47
0,1.75589312,93.8044922,41
0,1.67045664,73.05463278,22
0,1.825938129,90.83875378,22
0,1.694902728,76.09748929,33
0,1.709003436,83.49973895,40
0,1.824132462,93.31354815,40
0,1.645535499,78.86644474,23
0,1.779898306,80.09626315,45
0,1.606158959,72.18513942,38
0,1.733247455,78.57776611,22
0,1.752090267,88.49076986,25
0,1.820453526,96.64663359,32
0,1.759170799,83.74336865,45
